Framework,Workload,NThread,Iteration,ExecutionTime(s)
SEQUENTIAL,Decompress Avi Video,30,5,49.152454
SEQUENTIAL,Decompress Avi Video,30,6,49.036775
SEQUENTIAL,Decompress Avi Video,30,7,49.085940
SEQUENTIAL,Decompress Avi Video,30,8,49.668651
SEQUENTIAL,Decompress Avi Video,30,9,49.413815
SEQUENTIAL,Decompress Iso File,1,0,48.607261
SEQUENTIAL,Decompress Iso File,1,1,49.867902
SEQUENTIAL,Decompress Iso File,1,2,50.199096
SEQUENTIAL,Decompress Iso File,1,3,50.178435
SEQUENTIAL,Decompress Iso File,1,4,48.695590
SEQUENTIAL,Decompress Iso File,1,5,49.474331
SEQUENTIAL,Decompress Iso File,1,6,48.447447
SEQUENTIAL,Decompress Iso File,1,7,48.568318
SEQUENTIAL,Decompress Iso File,1,8,48.871426
SEQUENTIAL,Decompress Iso File,1,9,49.337668
SEQUENTIAL,Decompress Iso File,5,0,49.216490
SEQUENTIAL,Decompress Iso File,5,1,48.961309
SEQUENTIAL,Decompress Iso File,5,2,48.486717
SEQUENTIAL,Decompress Iso File,5,3,49.350554
SEQUENTIAL,Decompress Iso File,5,4,48.943501
SEQUENTIAL,Decompress Iso File,5,5,48.580509
SEQUENTIAL,Decompress Iso File,5,6,48.867428
SEQUENTIAL,Decompress Iso File,5,7,48.974249
SEQUENTIAL,Decompress Iso File,5,8,49.205753
SEQUENTIAL,Decompress Iso File,5,9,48.445780
SEQUENTIAL,Decompress Iso File,10,0,49.261083
SEQUENTIAL,Decompress Iso File,10,1,48.765910
SEQUENTIAL,Decompress Iso File,10,2,48.411272
SEQUENTIAL,Decompress Iso File,10,3,48.561909
SEQUENTIAL,Decompress Iso File,10,4,48.765654
SEQUENTIAL,Decompress Iso File,10,5,63.411164
SEQUENTIAL,Decompress Iso File,10,6,49.457248
SEQUENTIAL,Decompress Iso File,10,7,49.651962
SEQUENTIAL,Decompress Iso File,10,8,49.120567
SEQUENTIAL,Decompress Iso File,10,9,48.777556
SEQUENTIAL,Decompress Iso File,15,0,50.007092
SEQUENTIAL,Decompress Iso File,15,1,49.149438
SEQUENTIAL,Decompress Iso File,15,2,47.920266
SEQUENTIAL,Decompress Iso File,15,3,49.928904
SEQUENTIAL,Decompress Iso File,15,4,48.611213
SEQUENTIAL,Decompress Iso File,15,5,48.344019
SEQUENTIAL,Decompress Iso File,15,6,49.569702
SEQUENTIAL,Decompress Iso File,15,7,48.672504
SEQUENTIAL,Decompress Iso File,15,8,48.721497
SEQUENTIAL,Decompress Iso File,15,9,49.001758
SEQUENTIAL,Decompress Iso File,25,0,48.364514
SEQUENTIAL,Decompress Iso File,25,1,49.828149
SEQUENTIAL,Decompress Iso File,25,2,50.090588
SEQUENTIAL,Decompress Iso File,25,3,48.820340
SEQUENTIAL,Decompress Iso File,25,4,49.128114
SEQUENTIAL,Decompress Iso File,25,5,71.674047
SEQUENTIAL,Decompress Iso File,25,6,48.743292
SEQUENTIAL,Decompress Iso File,25,7,48.968725
SEQUENTIAL,Decompress Iso File,25,8,49.373276
SEQUENTIAL,Decompress Iso File,25,9,49.011345
SEQUENTIAL,Decompress Iso File,30,0,51.794796
SEQUENTIAL,Decompress Iso File,30,1,49.019283
SEQUENTIAL,Decompress Iso File,30,2,49.810609
SEQUENTIAL,Decompress Iso File,30,3,49.722951
SEQUENTIAL,Decompress Iso File,30,4,48.780255
SEQUENTIAL,Decompress Iso File,30,5,48.232996
SEQUENTIAL,Decompress Iso File,30,6,48.862778
SEQUENTIAL,Decompress Iso File,30,7,48.760092
SEQUENTIAL,Decompress Iso File,30,8,49.098275
SEQUENTIAL,Decompress Iso File,30,9,49.253321
SEQUENTIAL,Decompress Jdk,1,0,13.189700
SEQUENTIAL,Decompress Jdk,1,1,14.144526
SEQUENTIAL,Decompress Jdk,1,2,13.328582
SEQUENTIAL,Decompress Jdk,1,3,13.307580
SEQUENTIAL,Decompress Jdk,1,4,13.385467
SEQUENTIAL,Decompress Jdk,1,5,14.289671
SEQUENTIAL,Decompress Jdk,1,6,13.156077
SEQUENTIAL,Decompress Jdk,1,7,13.290427
SEQUENTIAL,Decompress Jdk,1,8,13.090298
SEQUENTIAL,Decompress Jdk,1,9,13.746177
SEQUENTIAL,Decompress Jdk,5,0,13.270313
SEQUENTIAL,Decompress Jdk,5,1,13.378794
SEQUENTIAL,Decompress Jdk,5,2,13.155564
SEQUENTIAL,Decompress Jdk,5,3,13.348495
SEQUENTIAL,Decompress Jdk,5,4,13.195963
SEQUENTIAL,Decompress Jdk,5,5,13.352517
SEQUENTIAL,Decompress Jdk,5,6,13.357568
SEQUENTIAL,Decompress Jdk,5,7,13.186899
SEQUENTIAL,Decompress Jdk,5,8,13.253963
SEQUENTIAL,Decompress Jdk,5,9,13.185954
SEQUENTIAL,Decompress Jdk,10,0,13.346996
SEQUENTIAL,Decompress Jdk,10,1,13.454239
SEQUENTIAL,Decompress Jdk,10,2,13.331692
SEQUENTIAL,Decompress Jdk,10,3,13.318633
SEQUENTIAL,Decompress Jdk,10,4,13.338228
SEQUENTIAL,Decompress Jdk,10,5,13.342886
SEQUENTIAL,Decompress Jdk,10,6,13.325438
SEQUENTIAL,Decompress Jdk,10,7,13.417260
SEQUENTIAL,Decompress Jdk,10,8,13.424959
SEQUENTIAL,Decompress Jdk,10,9,13.396587
SEQUENTIAL,Decompress Jdk,15,0,14.918773
SEQUENTIAL,Decompress Jdk,15,1,13.585637
SEQUENTIAL,Decompress Jdk,15,2,13.273310
SEQUENTIAL,Decompress Jdk,15,3,13.365660
SEQUENTIAL,Decompress Jdk,15,4,14.546309
SEQUENTIAL,Decompress Jdk,15,5,14.365465
SEQUENTIAL,Decompress Jdk,15,6,13.381478
SEQUENTIAL,Decompress Jdk,15,7,13.191488
SEQUENTIAL,Decompress Jdk,15,8,13.370554
SEQUENTIAL,Decompress Jdk,15,9,13.200138
SEQUENTIAL,Decompress Jdk,25,0,13.245537
SEQUENTIAL,Decompress Jdk,25,1,13.207888
SEQUENTIAL,Decompress Jdk,25,2,13.405231
SEQUENTIAL,Decompress Jdk,25,3,13.299730
SEQUENTIAL,Decompress Jdk,25,4,13.335412
SEQUENTIAL,Decompress Jdk,25,5,13.370967
SEQUENTIAL,Decompress Jdk,25,6,13.340887
SEQUENTIAL,Decompress Jdk,25,7,13.276992
SEQUENTIAL,Decompress Jdk,25,8,13.193962
SEQUENTIAL,Decompress Jdk,25,9,13.212167
SEQUENTIAL,Decompress Jdk,30,0,14.825958
SEQUENTIAL,Decompress Jdk,30,1,13.250004
SEQUENTIAL,Decompress Jdk,30,2,13.345421
SEQUENTIAL,Decompress Jdk,30,3,13.398729
SEQUENTIAL,Decompress Jdk,30,4,13.170628
SEQUENTIAL,Decompress Jdk,30,5,14.328080
SEQUENTIAL,Decompress Jdk,30,6,13.363821
SEQUENTIAL,Decompress Jdk,30,7,13.289428
SEQUENTIAL,Decompress Jdk,30,8,13.389017
SEQUENTIAL,Decompress Jdk,30,9,13.348197
TOKIO,Compress Avi Video,1,0,90.395107
TOKIO,Compress Avi Video,1,1,101.859036
TOKIO,Compress Avi Video,1,2,83.464379
TOKIO,Compress Avi Video,1,3,80.845359
TOKIO,Compress Avi Video,1,4,83.447570
TOKIO,Compress Avi Video,1,5,81.039765
TOKIO,Compress Avi Video,1,6,86.906645
TOKIO,Compress Avi Video,1,7,84.370370
TOKIO,Compress Avi Video,1,8,84.059859
TOKIO,Compress Avi Video,1,9,81.215807
TOKIO,Compress Avi Video,5,0,17.860887
TOKIO,Compress Avi Video,5,1,18.148163
TOKIO,Compress Avi Video,5,2,17.694942
TOKIO,Compress Avi Video,5,3,17.948073
TOKIO,Compress Avi Video,5,4,18.157111
TOKIO,Compress Avi Video,5,5,17.691404
TOKIO,Compress Avi Video,5,6,17.726930
TOKIO,Compress Avi Video,5,7,17.953035
TOKIO,Compress Avi Video,5,8,17.812296
TOKIO,Compress Avi Video,5,9,17.902133
TOKIO,Compress Avi Video,10,0,10.995173
TOKIO,Compress Avi Video,10,1,11.214261
TOKIO,Compress Avi Video,10,2,10.366502
TOKIO,Compress Avi Video,10,3,11.018627
TOKIO,Compress Avi Video,10,4,11.513858
TOKIO,Compress Avi Video,10,5,10.456479
TOKIO,Compress Avi Video,10,6,9.968970
TOKIO,Compress Avi Video,10,7,9.994017
TOKIO,Compress Avi Video,10,8,9.920494
TOKIO,Compress Avi Video,10,9,9.917451
TOKIO,Compress Avi Video,15,0,8.508967
TOKIO,Compress Avi Video,15,1,9.354534
TOKIO,Compress Avi Video,15,2,9.047148
TOKIO,Compress Avi Video,15,3,10.082328
TOKIO,Compress Avi Video,15,4,16.493716
TOKIO,Compress Avi Video,15,5,9.293296
TOKIO,Compress Avi Video,15,6,7.731448
TOKIO,Compress Avi Video,15,7,8.245266
TOKIO,Compress Avi Video,15,8,8.012382
TOKIO,Compress Avi Video,15,9,8.806378
TOKIO,Compress Avi Video,25,0,7.130331
TOKIO,Compress Avi Video,25,1,7.454235
TOKIO,Compress Avi Video,25,2,7.231113
TOKIO,Compress Avi Video,25,3,7.233996
TOKIO,Compress Avi Video,25,4,5.441542
TOKIO,Compress Avi Video,25,5,7.029894
TOKIO,Compress Avi Video,25,6,7.228987
TOKIO,Compress Avi Video,25,7,6.428872
TOKIO,Compress Avi Video,25,8,6.409495
TOKIO,Compress Avi Video,25,9,7.681432
TOKIO,Compress Avi Video,30,0,6.236971
TOKIO,Compress Avi Video,30,1,9.373017
TOKIO,Compress Avi Video,30,2,7.206649
TOKIO,Compress Avi Video,30,3,7.950773
TOKIO,Compress Avi Video,30,4,5.101311
TOKIO,Compress Avi Video,30,5,7.146507
TOKIO,Compress Avi Video,30,6,6.376850
TOKIO,Compress Avi Video,30,7,6.631843
TOKIO,Compress Avi Video,30,8,6.090161
TOKIO,Compress Avi Video,30,9,6.535227
TOKIO,Compress Iso File,1,0,104.927863
TOKIO,Compress Iso File,1,1,113.595936
TOKIO,Compress Iso File,1,2,103.582413
TOKIO,Compress Iso File,1,3,104.153693
TOKIO,Compress Iso File,1,4,111.004320
TOKIO,Compress Iso File,1,5,104.076423
TOKIO,Compress Iso File,1,6,104.378201
TOKIO,Compress Iso File,1,7,104.414841
TOKIO,Compress Iso File,1,8,103.297310
TOKIO,Compress Iso File,1,9,103.533332
TOKIO,Compress Iso File,5,0,22.597895
TOKIO,Compress Iso File,5,1,22.711590
TOKIO,Compress Iso File,5,2,22.513234
TOKIO,Compress Iso File,5,3,22.482847
TOKIO,Compress Iso File,5,4,22.903207
TOKIO,Compress Iso File,5,5,23.453358
TOKIO,Compress Iso File,5,6,22.416303
TOKIO,Compress Iso File,5,7,22.638939
TOKIO,Compress Iso File,5,8,22.294819
TOKIO,Compress Iso File,5,9,22.184820
TOKIO,Compress Iso File,10,0,13.413698
TOKIO,Compress Iso File,10,1,13.895355
TOKIO,Compress Iso File,10,2,13.272916
TOKIO,Compress Iso File,10,3,14.226280
TOKIO,Compress Iso File,10,4,19.309744
TOKIO,Compress Iso File,10,5,13.284899
TOKIO,Compress Iso File,10,6,12.341874
TOKIO,Compress Iso File,10,7,12.574182
TOKIO,Compress Iso File,10,8,12.655753
TOKIO,Compress Iso File,10,9,12.523783
TOKIO,Compress Iso File,15,0,10.352474
TOKIO,Compress Iso File,15,1,12.034643
TOKIO,Compress Iso File,15,2,11.068477
TOKIO,Compress Iso File,15,3,10.901267
TOKIO,Compress Iso File,15,4,17.409454
TOKIO,Compress Iso File,15,5,11.067298
TOKIO,Compress Iso File,15,6,9.719750
TOKIO,Compress Iso File,15,7,10.012704
TOKIO,Compress Iso File,15,8,9.425014
TOKIO,Compress Iso File,15,9,10.641229
TOKIO,Compress Iso File,25,0,7.686217
TOKIO,Compress Iso File,25,1,8.295089
TOKIO,Compress Iso File,25,2,8.130467
TOKIO,Compress Iso File,25,3,7.976743
TOKIO,Compress Iso File,25,4,10.355417
TOKIO,Compress Iso File,25,5,8.581040
TOKIO,Compress Iso File,25,6,7.785741
TOKIO,Compress Iso File,25,7,8.886636
TOKIO,Compress Iso File,25,8,8.151361
TOKIO,Compress Iso File,25,9,8.513650
TOKIO,Compress Iso File,30,0,7.219308
TOKIO,Compress Iso File,30,1,11.693600
TOKIO,Compress Iso File,30,2,6.806629
TOKIO,Compress Iso File,30,3,8.524299
TOKIO,Compress Iso File,30,4,5.954168
TOKIO,Compress Iso File,30,5,7.627818
TOKIO,Compress Iso File,30,6,7.168744
TOKIO,Compress Iso File,30,7,7.617004
TOKIO,Compress Iso File,30,8,7.310209
TOKIO,Compress Iso File,30,9,8.456280
TOKIO,Compress Jdk,1,0,23.936065
TOKIO,Compress Jdk,1,1,24.030480
TOKIO,Compress Jdk,1,2,23.593477
TOKIO,Compress Jdk,1,3,23.929274
TOKIO,Compress Jdk,1,4,23.508347
TOKIO,Compress Jdk,1,5,23.913261
TOKIO,Compress Jdk,1,6,23.580363
TOKIO,Compress Jdk,1,7,23.694007
TOKIO,Compress Jdk,1,8,24.165371
TOKIO,Compress Jdk,1,9,23.432453
TOKIO,Compress Jdk,5,0,5.187714
TOKIO,Compress Jdk,5,1,5.381672
TOKIO,Compress Jdk,5,2,5.145376
TOKIO,Compress Jdk,5,3,5.245467
TOKIO,Compress Jdk,5,4,5.216671
TOKIO,Compress Jdk,5,5,5.327816
TOKIO,Compress Jdk,5,6,5.204529
TOKIO,Compress Jdk,5,7,5.187942
TOKIO,Compress Jdk,5,8,5.154592
TOKIO,Compress Jdk,5,9,5.130081
TOKIO,Compress Jdk,10,0,3.263745
TOKIO,Compress Jdk,10,1,2.971778
TOKIO,Compress Jdk,10,2,2.857023
TOKIO,Compress Jdk,10,3,3.897844
TOKIO,Compress Jdk,10,4,5.790001
TOKIO,Compress Jdk,10,5,3.080513
TOKIO,Compress Jdk,10,6,3.155218
TOKIO,Compress Jdk,10,7,2.881506
TOKIO,Compress Jdk,10,8,3.013999
TOKIO,Compress Jdk,10,9,2.956455
TOKIO,Compress Jdk,15,0,2.612227
TOKIO,Compress Jdk,15,1,2.653977
TOKIO,Compress Jdk,15,2,2.650760
TOKIO,Compress Jdk,15,3,2.459670
TOKIO,Compress Jdk,15,4,8.219782
TOKIO,Compress Jdk,15,5,2.850564
TOKIO,Compress Jdk,15,6,2.113928
TOKIO,Compress Jdk,15,7,2.697690
TOKIO,Compress Jdk,15,8,2.318114
TOKIO,Compress Jdk,15,9,2.700607
TOKIO,Compress Jdk,25,0,2.017593
TOKIO,Compress Jdk,25,1,2.536236
TOKIO,Compress Jdk,25,2,1.757851
TOKIO,Compress Jdk,25,3,1.658219
TOKIO,Compress Jdk,25,4,2.343948
TOKIO,Compress Jdk,25,5,1.973227
TOKIO,Compress Jdk,25,6,2.107369
TOKIO,Compress Jdk,25,7,1.925659
TOKIO,Compress Jdk,25,8,1.644196
TOKIO,Compress Jdk,25,9,1.767478
TOKIO,Compress Jdk,30,0,1.461546
TOKIO,Compress Jdk,30,1,2.205985
TOKIO,Compress Jdk,30,2,1.477098
TOKIO,Compress Jdk,30,3,1.640887
TOKIO,Compress Jdk,30,4,1.491137
TOKIO,Compress Jdk,30,5,1.310583
TOKIO,Compress Jdk,30,6,1.298851
TOKIO,Compress Jdk,30,7,2.116569
TOKIO,Compress Jdk,30,8,1.428912
TOKIO,Compress Jdk,30,9,1.467880
TOKIO,Decompress Avi Video,1,0,50.774274
TOKIO,Decompress Avi Video,1,1,51.102208
TOKIO,Decompress Avi Video,1,2,51.868184
TOKIO,Decompress Avi Video,1,3,50.708042
TOKIO,Decompress Avi Video,1,4,51.198140
TOKIO,Decompress Avi Video,1,5,51.650688
TOKIO,Decompress Avi Video,1,6,49.795109
TOKIO,Decompress Avi Video,1,7,51.196843
TOKIO,Decompress Avi Video,1,8,51.244952
TOKIO,Decompress Avi Video,1,9,50.799481
TOKIO,Decompress Avi Video,5,0,11.916887
TOKIO,Decompress Avi Video,5,1,12.256862
TOKIO,Decompress Avi Video,5,2,12.009460
TOKIO,Decompress Avi Video,5,3,11.947927
TOKIO,Decompress Avi Video,5,4,12.025278
TOKIO,Decompress Avi Video,5,5,12.363325
TOKIO,Decompress Avi Video,5,6,12.088447
TOKIO,Decompress Avi Video,5,7,12.033492
TOKIO,Decompress Avi Video,5,8,12.035718
TOKIO,Decompress Avi Video,5,9,12.322259
TOKIO,Decompress Avi Video,10,0,7.531247
TOKIO,Decompress Avi Video,10,1,7.200924
TOKIO,Decompress Avi Video,10,2,7.734062
TOKIO,Decompress Avi Video,10,3,7.448115
TOKIO,Decompress Avi Video,10,4,13.728791
TOKIO,Decompress Avi Video,10,5,7.568573
TOKIO,Decompress Avi Video,10,6,7.261376
TOKIO,Decompress Avi Video,10,7,7.287077
TOKIO,Decompress Avi Video,10,8,7.741824
TOKIO,Decompress Avi Video,10,9,7.364983
TOKIO,Decompress Avi Video,15,0,6.876843
TOKIO,Decompress Avi Video,15,1,6.187056
TOKIO,Decompress Avi Video,15,2,5.915109
TOKIO,Decompress Avi Video,15,3,6.309349
TOKIO,Decompress Avi Video,15,4,10.285543
TOKIO,Decompress Avi Video,15,5,6.458781
TOKIO,Decompress Avi Video,15,6,6.113731
TOKIO,Decompress Avi Video,15,7,5.900078
TOKIO,Decompress Avi Video,15,8,5.589601
TOKIO,Decompress Avi Video,15,9,5.987720
TOKIO,Decompress Avi Video,25,0,7.035572
TOKIO,Decompress Avi Video,25,1,6.724516
TOKIO,Decompress Avi Video,25,2,5.826741
TOKIO,Decompress Avi Video,25,3,4.530496
TOKIO,Decompress Avi Video,25,4,6.829576
TOKIO,Decompress Avi Video,25,5,7.093833
TOKIO,Decompress Avi Video,25,6,5.044135
TOKIO,Decompress Avi Video,25,7,4.444730
TOKIO,Decompress Avi Video,25,8,5.257651
TOKIO,Decompress Avi Video,25,9,4.877109
TOKIO,Decompress Avi Video,30,0,3.738799
TOKIO,Decompress Avi Video,30,1,6.480611
TOKIO,Decompress Avi Video,30,2,3.951774
TOKIO,Decompress Avi Video,30,3,4.677942
TOKIO,Decompress Avi Video,30,4,3.763123
TOKIO,Decompress Avi Video,30,5,4.405801
TOKIO,Decompress Avi Video,30,6,3.839610
TOKIO,Decompress Avi Video,30,7,3.993033
TOKIO,Decompress Avi Video,30,8,4.163050
TOKIO,Decompress Avi Video,30,9,4.269859
TOKIO,Decompress Iso File,1,0,50.180482
TOKIO,Decompress Iso File,1,1,52.016599
TOKIO,Decompress Iso File,1,2,50.469445
TOKIO,Decompress Iso File,1,3,50.566439
TOKIO,Decompress Iso File,1,4,50.117927
TOKIO,Decompress Iso File,1,5,50.563607
TOKIO,Decompress Iso File,1,6,49.653896
TOKIO,Decompress Iso File,1,7,50.144146
TOKIO,Decompress Iso File,1,8,50.555296
TOKIO,Decompress Iso File,1,9,50.304364
TOKIO,Decompress Iso File,5,0,11.880204
TOKIO,Decompress Iso File,5,1,12.128699
TOKIO,Decompress Iso File,5,2,11.860933
TOKIO,Decompress Iso File,5,3,11.969142
TOKIO,Decompress Iso File,5,4,12.128635
TOKIO,Decompress Iso File,5,5,11.979611
TOKIO,Decompress Iso File,5,6,13.105334
TOKIO,Decompress Iso File,5,7,11.947352
TOKIO,Decompress Iso File,5,8,11.920048
TOKIO,Decompress Iso File,5,9,11.996986
TOKIO,Decompress Iso File,10,0,8.564780
TOKIO,Decompress Iso File,10,1,8.383638
TOKIO,Decompress Iso File,10,2,7.579666
TOKIO,Decompress Iso File,10,3,7.226243
TOKIO,Decompress Iso File,10,4,19.750597
TOKIO,Decompress Iso File,10,5,7.811749
TOKIO,Decompress Iso File,10,6,6.992596
TOKIO,Decompress Iso File,10,7,7.216737
TOKIO,Decompress Iso File,10,8,7.413632
TOKIO,Decompress Iso File,10,9,7.349827
TOKIO,Decompress Iso File,15,0,6.643072
TOKIO,Decompress Iso File,15,1,7.458144
TOKIO,Decompress Iso File,15,2,7.766808
TOKIO,Decompress Iso File,15,3,6.952072
TOKIO,Decompress Iso File,15,4,8.739038
TOKIO,Decompress Iso File,15,5,6.972154
TOKIO,Decompress Iso File,15,6,6.067918
TOKIO,Decompress Iso File,15,7,5.505416
TOKIO,Decompress Iso File,15,8,6.062511
TOKIO,Decompress Iso File,15,9,6.032577
TOKIO,Decompress Iso File,25,0,7.414163
TOKIO,Decompress Iso File,25,1,7.027513
TOKIO,Decompress Iso File,25,2,5.182670
TOKIO,Decompress Iso File,25,3,5.155131
TOKIO,Decompress Iso File,25,4,5.427873
TOKIO,Decompress Iso File,25,5,6.304864
TOKIO,Decompress Iso File,25,6,6.256313
TOKIO,Decompress Iso File,25,7,4.438360
TOKIO,Decompress Iso File,25,8,5.940958
TOKIO,Decompress Iso File,25,9,4.833394
TOKIO,Decompress Iso File,30,0,3.839158
TOKIO,Decompress Iso File,30,1,5.902529
TOKIO,Decompress Iso File,30,2,3.845206
TOKIO,Decompress Iso File,30,3,4.259657
TOKIO,Decompress Iso File,30,4,4.063529
TOKIO,Decompress Iso File,30,5,3.737361
TOKIO,Decompress Iso File,30,6,3.708761
TOKIO,Decompress Iso File,30,7,4.424398
TOKIO,Decompress Iso File,30,8,4.252126
TOKIO,Decompress Iso File,30,9,4.394473
TOKIO,Decompress Jdk,1,0,13.786869
TOKIO,Decompress Jdk,1,1,14.636572
TOKIO,Decompress Jdk,1,2,13.859692
TOKIO,Decompress Jdk,1,3,13.829859
TOKIO,Decompress Jdk,1,4,14.029224
TOKIO,Decompress Jdk,1,5,14.864490
TOKIO,Decompress Jdk,1,6,13.854234
TOKIO,Decompress Jdk,1,7,13.973464
TOKIO,Decompress Jdk,1,8,13.890984
TOKIO,Decompress Jdk,1,9,13.658975
TOKIO,Decompress Jdk,5,0,4.750154
TOKIO,Decompress Jdk,5,1,3.492955
TOKIO,Decompress Jdk,5,2,3.456885
TOKIO,Decompress Jdk,5,3,3.334680
TOKIO,Decompress Jdk,5,4,3.687737
TOKIO,Decompress Jdk,5,5,3.417181
TOKIO,Decompress Jdk,5,6,3.225852
TOKIO,Decompress Jdk,5,7,3.354180
TOKIO,Decompress Jdk,5,8,3.300258
TOKIO,Decompress Jdk,5,9,3.241691
TOKIO,Decompress Jdk,10,0,2.513010
TOKIO,Decompress Jdk,10,1,2.196519
TOKIO,Decompress Jdk,10,2,2.290862
TOKIO,Decompress Jdk,10,3,3.048434
TOKIO,Decompress Jdk,10,4,6.603193
TOKIO,Decompress Jdk,10,5,2.309961
TOKIO,Decompress Jdk,10,6,2.067424
TOKIO,Decompress Jdk,10,7,2.220030
TOKIO,Decompress Jdk,10,8,2.684213
TOKIO,Decompress Jdk,10,9,2.028691
TOKIO,Decompress Jdk,15,0,1.581954
TOKIO,Decompress Jdk,15,1,2.161586
TOKIO,Decompress Jdk,15,2,2.141782
TOKIO,Decompress Jdk,15,3,2.269091
TOKIO,Decompress Jdk,15,4,1.909998
TOKIO,Decompress Jdk,15,5,2.771100
TOKIO,Decompress Jdk,15,6,2.200772
TOKIO,Decompress Jdk,15,7,2.305643
TOKIO,Decompress Jdk,15,8,2.372525
TOKIO,Decompress Jdk,15,9,1.805320
TOKIO,Decompress Jdk,25,0,1.841747
TOKIO,Decompress Jdk,25,1,2.674826
TOKIO,Decompress Jdk,25,2,1.541407
TOKIO,Decompress Jdk,25,3,2.503820
TOKIO,Decompress Jdk,25,4,1.449926
TOKIO,Decompress Jdk,25,5,1.478674
TOKIO,Decompress Jdk,25,6,1.622204
TOKIO,Decompress Jdk,25,7,2.138591
TOKIO,Decompress Jdk,25,8,2.048962
TOKIO,Decompress Jdk,25,9,1.515527
TOKIO,Decompress Jdk,30,0,1.110575
TOKIO,Decompress Jdk,30,1,1.369677
TOKIO,Decompress Jdk,30,2,1.066581
TOKIO,Decompress Jdk,30,3,1.342103
TOKIO,Decompress Jdk,30,4,1.067036
TOKIO,Decompress Jdk,30,5,1.091472
TOKIO,Decompress Jdk,30,6,1.039645
TOKIO,Decompress Jdk,30,7,0.995008
TOKIO,Decompress Jdk,30,8,1.228461
TOKIO,Decompress Jdk,30,9,1.075089
