CMDLINE python run_sklearn.py
MEM 5051.394531 1741784972.0851
MEM 4683.742188 1741784972.4067
MEM 4131.394531 1741784972.6858
MEM 4482.394531 1741784972.9332
MEM 4753.742188 1741784973.3768
MEM 4538.742188 1741784973.7375
MEM 4471.089844 1741784974.0172
MEM 3964.089844 1741784974.3785
MEM 5084.089844 1741784974.7244
MEM 4366.394531 1741784975.1407
MEM 4938.742188 1741784975.4226
MEM 4799.394531 1741784975.6854
MEM 4598.437500 1741784975.9282
MEM 5236.437500 1741784976.1264
MEM 4773.089844 1741784976.3696
MEM 4880.742188 1741784976.7390
MEM 4597.742188 1741784977.0358
MEM 4499.742188 1741784977.2834
MEM 5455.183594 1741784977.6327
MEM 3999.140625 1741784977.9380
MEM 4288.140625 1741784978.2407
MEM 4403.835938 1741784978.5047
MEM 4914.835938 1741784978.8431
MEM 4709.835938 1741784979.1358
MEM 3651.140625 1741784979.4287
MEM 4631.835938 1741784979.7422
MEM 4801.835938 1741784980.0360
MEM 3923.488281 1741784980.4163
MEM 4298.183594 1741784980.7290
MEM 5063.531250 1741784980.9709
MEM 5337.660156 1741784981.2303
MEM 4113.355469 1741784981.5254
MEM 4255.703125 1741784981.8446
MEM 4974.050781 1741784982.1520
MEM 4397.050781 1741784982.4287
MEM 4394.050781 1741784982.7095
MEM 4425.050781 1741784983.0477
MEM 3768.050781 1741784983.3726
MEM 5123.703125 1741784983.6180
MEM 5221.355469 1741784983.9850
MEM 4589.703125 1741784984.2237
MEM 4306.703125 1741784984.5725
MEM 5119.355469 1741784984.9484
MEM 4306.312500 1741784985.2798
MEM 4742.609375 1741784985.6803
MEM 4639.609375 1741784986.0586
MEM 4563.261719 1741784986.4147
MEM 5005.566406 1741784986.7401
MEM 4986.566406 1741784987.0083
MEM 4720.218750 1741784987.3585
MEM 4178.753906 1741784987.6735
MEM 5058.753906 1741784987.9987
MEM 4848.953125 1741784988.3293
MEM 4992.953125 1741784988.7028
MEM 4032.753906 1741784988.9331
MEM 4798.753906 1741784989.1719
MEM 4381.406250 1741784989.4718
MEM 4762.406250 1741784989.7287
MEM 4364.406250 1741784990.0555
MEM 4973.406250 1741784990.4729
MEM 4854.062500 1741784990.7595
MEM 4766.410156 1741784991.1362
MEM 4649.562500 1741784991.4064
MEM 4634.453125 1741784991.7607
MEM 4805.105469 1741784992.1471
MEM 4770.757812 1741784992.3380
MEM 4308.757812 1741784992.6069
MEM 4896.105469 1741784992.9323
MEM 4489.800781 1741784993.3587
MEM 4318.062500 1741784993.7676
MEM 4342.757812 1741784994.0183
MEM 4645.105469 1741784994.1908
MEM 4644.105469 1741784994.5509
MEM 4647.757812 1741784994.8815
MEM 4430.105469 1741784995.1804
MEM 4727.105469 1741784995.3560
MEM 4983.453125 1741784995.6471
MEM 4865.757812 1741784996.0096
MEM 4984.453125 1741784996.2945
MEM 4244.800781 1741784996.6257
MEM 4657.453125 1741784996.8999
MEM 4516.863281 1741784997.2137
MEM 4315.515625 1741784997.6058
MEM 4051.210938 1741784997.8087
MEM 5084.210938 1741784998.0004
MEM 4369.210938 1741784998.2497
MEM 4995.906250 1741784998.4456
MEM 4500.906250 1741784998.6820
MEM 4202.601562 1741784999.0647
MEM 5131.296875 1741784999.3035
MEM 4738.296875 1741784999.5953
MEM 4787.644531 1741784999.8348
MEM 5103.644531 1741785000.0500
MEM 4921.339844 1741785000.3923
MEM 4560.113281 1741785000.6810
MEM 5014.707031 1741785001.0595
MEM 4232.707031 1741785001.4506
MEM 4509.078125 1741785001.6869
MEM 5012.621094 1741785002.0622
MEM 4755.230469 1741785002.4785
MEM 4960.621094 1741785002.7737
MEM 4372.621094 1741785003.1510
MEM 4767.968750 1741785003.3836
MEM 4604.273438 1741785003.7357
MEM 4701.273438 1741785004.0704
MEM 4747.621094 1741785004.3656
MEM 4187.621094 1741785004.6434
MEM 4717.273438 1741785004.9130
MEM 5391.437500 1741785005.1931
MEM 4641.804688 1741785005.5432
MEM 4875.335938 1741785005.8692
MEM 4784.988281 1741785006.1393
MEM 5200.988281 1741785006.3974
MEM 4691.292969 1741785006.6273
MEM 4548.640625 1741785006.9162
MEM 4530.988281 1741785007.2588
MEM 5138.335938 1741785007.5909
MEM 4554.640625 1741785007.8703
MEM 4663.308594 1741785008.2290
MEM 4844.640625 1741785008.5433
MEM 4289.945312 1741785008.8281
MEM 5030.945312 1741785009.1619
MEM 4800.597656 1741785009.5224
MEM 4416.945312 1741785009.8376
MEM 4596.945312 1741785010.2061
MEM 4035.945312 1741785010.5312
MEM 4695.292969 1741785010.8029
MEM 4674.292969 1741785011.1516
MEM 4379.945312 1741785011.4962
MEM 4493.945312 1741785011.8476
MEM 5261.640625 1741785012.1383
MEM 4787.945312 1741785012.4174
MEM 4642.988281 1741785012.7910
MEM 4433.335938 1741785013.1070
MEM 4827.015625 1741785013.5165
MEM 4791.667969 1741785013.8572
MEM 5300.160156 1741785014.1761
MEM 5085.363281 1741785014.5821
MEM 4664.667969 1741785014.9375
MEM 4586.015625 1741785015.3307
MEM 5240.363281 1741785015.6446
MEM 4861.015625 1741785015.9149
MEM 4522.667969 1741785016.2075
MEM 4407.386719 1741785016.4256
MEM 4990.734375 1741785016.6272
MEM 4603.734375 1741785016.8255
MEM 4089.039062 1741785017.0929
MEM 4275.386719 1741785017.3750
MEM 4796.777344 1741785017.6197
MEM 4676.777344 1741785017.9649
MEM 4839.777344 1741785018.2236
MEM 4641.429688 1741785018.4887
MEM 5118.429688 1741785018.7939
MEM 4279.429688 1741785019.1312
MEM 5272.777344 1741785019.4649
MEM 4885.777344 1741785019.7929
MEM 5070.429688 1741785020.1150
MEM 4900.429688 1741785020.4512
MEM 4925.429688 1741785020.7145
MEM 4611.386719 1741785021.0408
MEM 4117.386719 1741785021.3499
MEM 5458.195312 1741785021.6976
MEM 4246.500000 1741785022.0164
MEM 4802.195312 1741785022.3853
MEM 4958.152344 1741785022.6829
MEM 4403.152344 1741785023.0007
MEM 4869.859375 1741785023.2496
MEM 4372.554688 1741785023.4557
MEM 4741.207031 1741785023.6836
MEM 5121.859375 1741785023.9421
MEM 4301.281250 1741785024.2610
MEM 4321.281250 1741785024.6366
MEM 3966.910156 1741785025.0085
MEM 4770.890625 1741785025.2207
MEM 4479.222656 1741785025.4399
MEM 4790.527344 1741785025.7872
MEM 4955.527344 1741785026.0588
MEM 4502.980469 1741785026.2532
MEM 5107.632812 1741785026.4865
MEM 4232.484375 1741785026.6816
MEM 5150.484375 1741785026.9284
MEM 4398.484375 1741785027.1282
MEM 4644.179688 1741785027.4109
MEM 4791.527344 1741785027.7167
MEM 4069.730469 1741785028.1114
MEM 4909.730469 1741785028.3468
MEM 5181.078125 1741785028.5287
MEM 4853.730469 1741785028.9308
MEM 4588.011719 1741785029.2941
MEM 4923.011719 1741785029.6005
MEM 4913.949219 1741785029.9512
MEM 4490.644531 1741785030.2041
MEM 4497.296875 1741785030.4651
MEM 4991.296875 1741785030.6374
MEM 4577.949219 1741785030.8711
MEM 4269.949219 1741785031.2464
MEM 4937.296875 1741785031.6513
MEM 4908.601562 1741785031.8305
MEM 4412.335938 1741785032.0475
MEM 5235.335938 1741785032.2119
MEM 4478.988281 1741785032.4723
MEM 4901.335938 1741785032.6946
MEM 4786.378906 1741785032.9545
MEM 4339.683594 1741785033.2378
MEM 4454.683594 1741785033.4406
MEM 4349.031250 1741785033.7043
MEM 4560.378906 1741785033.9460
MEM 4877.378906 1741785034.2538
MEM 4373.726562 1741785034.4932
MEM 4847.726562 1741785034.6977
MEM 5195.476562 1741785034.8844
MEM 4810.824219 1741785035.1237
MEM 5103.824219 1741785035.3175
MEM 4942.769531 1741785035.4901
MEM 4009.769531 1741785035.7402
MEM 5027.136719 1741785036.0150
MEM 5172.832031 1741785036.3927
MEM 4353.484375 1741785036.6459
MEM 4220.179688 1741785036.9190
MEM 5214.527344 1741785037.0934
MEM 4748.875000 1741785037.4745
MEM 4707.875000 1741785037.7690
MEM 4727.875000 1741785038.0900
MEM 4970.222656 1741785038.3443
MEM 4813.875000 1741785038.5856
MEM 4518.527344 1741785039.0063
MEM 4736.562500 1741785039.3749
MEM 4126.257812 1741785039.6415
MEM 4683.203125 1741785039.8448
MEM 5231.570312 1741785040.3057
MEM 5147.957031 1741785040.7189
MEM 4560.957031 1741785041.1017
MEM 4779.304688 1741785041.4399
MEM 4609.652344 1741785041.8020
MEM 4621.363281 1741785042.2098
MEM 4225.042969 1741785042.5841
MEM 4453.000000 1741785042.8537
MEM 4507.652344 1741785043.1884
MEM 4730.652344 1741785043.5425
MEM 5504.652344 1741785043.7256
MEM 4166.957031 1741785044.1758
MEM 4363.765625 1741785044.5024
MEM 4821.765625 1741785044.8284
MEM 5118.765625 1741785045.0362
MEM 4697.417969 1741785045.2361
MEM 4449.765625 1741785045.5364
MEM 5087.765625 1741785045.8395
MEM 4129.417969 1741785046.2666
MEM 5167.421875 1741785046.4534
MEM 4597.421875 1741785046.6896
MEM 4726.117188 1741785046.9887
MEM 4344.421875 1741785047.2302
MEM 5255.464844 1741785047.6685
MEM 4810.464844 1741785048.1004
MEM 4749.402344 1741785048.4796
MEM 4228.707031 1741785048.7160
MEM 4866.750000 1741785048.9945
MEM 4246.445312 1741785049.2410
MEM 5371.824219 1741785049.5093
MEM 4782.171875 1741785049.9137
MEM 4805.867188 1741785050.3987
MEM 4451.519531 1741785050.7948
MEM 4554.824219 1741785051.1663
MEM 4195.437500 1741785051.4390
MEM 4465.089844 1741785051.7724
MEM 4988.394531 1741785052.1838
MEM 4982.394531 1741785052.5077
MEM 4391.046875 1741785052.7419
MEM 4772.394531 1741785052.9132
MEM 4954.691406 1741785053.2856
MEM 4824.488281 1741785053.6654
MEM 4773.343750 1741785053.9002
MEM 4125.996094 1741785054.1494
MEM 4962.070312 1741785054.5403
MEM 4829.113281 1741785054.9491
MEM 4342.417969 1741785055.3105
MEM 4839.558594 1741785055.5581
MEM 5047.558594 1741785055.7613
MEM 5004.253906 1741785056.0705
MEM 4600.601562 1741785056.3548
MEM 4641.601562 1741785056.5699
MEM 4219.949219 1741785056.8660
MEM 5625.949219 1741785057.0813
MEM 4881.601562 1741785057.4598
MEM 4333.949219 1741785057.8035
MEM 4210.601562 1741785058.1245
MEM 4003.601562 1741785058.3458
MEM 5091.949219 1741785058.5593
MEM 3624.449219 1741785058.9198
MEM 3977.796875 1741785059.2239
MEM 4208.632812 1741785059.5118
MEM 4891.449219 1741785059.8141
MEM 4419.101562 1741785060.0807
MEM 4043.796875 1741785060.3900
MEM 3926.796875 1741785060.7239
MEM 3888.226562 1741785060.9518
MEM 4444.226562 1741785061.1799
MEM 3669.574219 1741785061.5885
MEM 4120.921875 1741785061.8231
MEM 3674.921875 1741785062.0950
MEM 4324.921875 1741785062.4565
MEM 3725.226562 1741785062.8415
MEM 3956.226562 1741785063.1654
MEM 4829.226562 1741785063.4388
MEM 4340.921875 1741785063.7039
MEM 4636.921875 1741785063.9949
MEM 3708.574219 1741785064.2202
MEM 3916.878906 1741785064.4147
MEM 4569.226562 1741785064.8178
MEM 4231.878906 1741785065.0671
MEM 3786.574219 1741785065.3223
MEM 3886.507812 1741785065.7073
MEM 3620.355469 1741785066.0688
MEM 3714.355469 1741785066.3202
MEM 3351.007812 1741785066.7201
MEM 2734.007812 1741785067.0275
MEM 2842.007812 1741785067.2520
MEM 3580.660156 1741785067.5434
MEM 3261.019531 1741785067.8002
MEM 3448.671875 1741785067.9862
MEM 3429.812500 1741785068.2872
MEM 3620.812500 1741785068.5775
MEM 3295.160156 1741785068.8127
MEM 3969.507812 1741785069.0882
MEM 3907.160156 1741785069.3672
MEM 3464.117188 1741785069.5885
MEM 3984.125000 1741785069.8316
MEM 3340.777344 1741785070.1763
MEM 3425.777344 1741785070.4327
MEM 3340.429688 1741785070.7611
MEM 3803.429688 1741785071.0533
MEM 3976.429688 1741785071.2649
MEM 3148.777344 1741785071.4854
MEM 3355.125000 1741785071.7459
MEM 3639.429688 1741785071.9757
MEM 3382.429688 1741785072.3244
MEM 3869.777344 1741785072.6387
MEM 3446.429688 1741785073.0045
MEM 3304.777344 1741785073.3074
MEM 3833.125000 1741785073.6305
MEM 3718.472656 1741785073.8282
MEM 3798.472656 1741785074.1489
MEM 4024.125000 1741785074.4903
MEM 3054.429688 1741785074.7487
MEM 3730.082031 1741785075.0781
MEM 3656.777344 1741785075.3257
MEM 3589.777344 1741785075.6443
MEM 3591.429688 1741785075.9600
MEM 3652.082031 1741785076.3037
MEM 3089.039062 1741785076.5510
MEM 3635.734375 1741785076.7939
MEM 3300.734375 1741785077.2112
MEM 3444.082031 1741785077.5695
MEM 3199.734375 1741785077.7680
MEM 3929.082031 1741785077.9488
MEM 3757.082031 1741785078.1467
MEM 3801.734375 1741785078.3784
MEM 3181.082031 1741785078.6459
MEM 2955.734375 1741785078.9145
MEM 3448.734375 1741785079.0889
MEM 2744.214844 1741785079.3388
MEM 2340.515625 1741785079.5514
MEM 3140.515625 1741785079.8979
MEM 2780.515625 1741785080.1623
MEM 3050.515625 1741785080.3626
MEM 3252.167969 1741785080.6070
MEM 2779.167969 1741785080.8683
MEM 2843.820312 1741785081.0427
MEM 2802.167969 1741785081.2631
MEM 3218.167969 1741785081.5185
MEM 2655.167969 1741785081.7515
MEM 2100.472656 1741785081.9817
MEM 2984.820312 1741785082.1566
MEM 2873.167969 1741785082.3348
MEM 2579.472656 1741785082.5948
MEM 3152.167969 1741785082.9466
MEM 2607.472656 1741785083.2485
MEM 2907.472656 1741785083.4485
MEM 3213.472656 1741785083.7258
MEM 3612.472656 1741785084.1198
MEM 2582.472656 1741785084.3979
MEM 3080.578125 1741785084.5829
MEM 3074.820312 1741785084.9074
MEM 2797.472656 1741785085.1923
MEM 3025.515625 1741785085.5018
MEM 3369.515625 1741785085.7774
MEM 3106.515625 1741785086.0666
MEM 2784.515625 1741785086.3804
MEM 2722.167969 1741785086.7428
MEM 3155.082031 1741785086.9375
MEM 2808.082031 1741785087.1670
MEM 2770.082031 1741785087.4613
MEM 2705.082031 1741785087.7679
MEM 3176.386719 1741785087.9983
MEM 3082.386719 1741785088.2859
MEM 3392.386719 1741785088.5958
MEM 3066.039062 1741785088.9102
MEM 3460.039062 1741785089.1475
MEM 2748.386719 1741785089.4619
MEM 3597.386719 1741785089.7806
MEM 2862.691406 1741785090.1001
MEM 3108.039062 1741785090.3375
MEM 2691.167969 1741785090.6510
MEM 3198.167969 1741785090.9603
MEM 3191.167969 1741785091.3072
MEM 3081.515625 1741785091.5552
MEM 3070.820312 1741785091.8763
MEM 3056.472656 1741785092.1933
MEM 3091.515625 1741785092.5779
MEM 2491.167969 1741785092.8688
MEM 2456.820312 1741785093.1083
MEM 3067.167969 1741785093.4211
MEM 2675.820312 1741785093.7665
MEM 2674.820312 1741785093.9991
MEM 2550.820312 1741785094.1773
MEM 2647.605469 1741785094.4898
MEM 2879.953125 1741785094.6870
MEM 3142.472656 1741785095.0578
MEM 2758.472656 1741785095.3668
MEM 3121.820312 1741785095.5609
MEM 2530.820312 1741785095.8679
MEM 2838.820312 1741785096.1956
MEM 2543.515625 1741785096.5212
MEM 3269.515625 1741785096.7004
MEM 2863.914062 1741785096.9713
MEM 2816.914062 1741785097.4432
MEM 3251.914062 1741785097.7634
MEM 2942.914062 1741785098.0492
MEM 2505.914062 1741785098.3749
MEM 2773.261719 1741785098.6242
MEM 2696.609375 1741785098.8788
MEM 2165.304688 1741785099.1205
MEM 3307.304688 1741785099.4054
MEM 2842.050781 1741785099.6401
MEM 2349.703125 1741785099.9330
MEM 2950.703125 1741785100.2440
MEM 3359.355469 1741785100.4328
MEM 2787.019531 1741785100.6996
MEM 3061.355469 1741785100.9211
MEM 2478.050781 1741785101.1861
MEM 3184.050781 1741785101.3964
MEM 2808.050781 1741785101.7206
MEM 2870.050781 1741785101.9226
MEM 2914.050781 1741785102.2117
MEM 2566.050781 1741785102.4563
MEM 3186.050781 1741785102.6314
MEM 3087.050781 1741785102.8837
MEM 3172.398438 1741785103.1832
MEM 2827.398438 1741785103.5277
MEM 3411.746094 1741785103.7819
MEM 3020.398438 1741785104.0609
MEM 3102.746094 1741785104.2679
MEM 2859.417969 1741785104.6200
MEM 3105.070312 1741785104.8613
MEM 2957.722656 1741785105.1222
MEM 2819.859375 1741785105.4912
MEM 2459.859375 1741785105.7951
MEM 3029.511719 1741785106.0569
MEM 3336.859375 1741785106.3881
MEM 2771.511719 1741785106.6654
MEM 2488.816406 1741785106.9375
MEM 3366.164062 1741785107.1349
MEM 2774.511719 1741785107.4650
MEM 3052.859375 1741785107.7162
MEM 2873.808594 1741785107.9730
MEM 2853.429688 1741785108.2624
MEM 3162.429688 1741785108.5626
MEM 3155.429688 1741785108.8222
MEM 3102.082031 1741785108.9980
MEM 2514.082031 1741785109.2607
MEM 3014.734375 1741785109.4527
MEM 2876.750000 1741785109.7698
MEM 2928.097656 1741785110.0906
MEM 2554.097656 1741785110.3991
MEM 2581.750000 1741785110.6973
MEM 3166.445312 1741785110.8706
MEM 2956.097656 1741785111.1425
MEM 2393.320312 1741785111.3245
MEM 2521.816406 1741785111.6078
MEM 2503.421875 1741785111.8188
MEM 1923.074219 1741785112.1339
MEM 2057.746094 1741785112.4337
MEM 2456.398438 1741785112.6005
MEM 2169.019531 1741785112.8947
MEM 2077.714844 1741785113.1446
MEM 2617.714844 1741785113.4216
MEM 2769.714844 1741785113.7272
MEM 2480.367188 1741785114.0282
MEM 2527.367188 1741785114.2264
MEM 2109.367188 1741785114.5519
MEM 2523.714844 1741785114.9013
MEM 2269.367188 1741785115.1229
MEM 2304.714844 1741785115.3765
MEM 2113.714844 1741785115.5498
MEM 2553.367188 1741785115.8277
MEM 2341.019531 1741785116.1787
MEM 2497.671875 1741785116.4763
MEM 2285.367188 1741785116.7318
MEM 2963.019531 1741785117.0239
MEM 2298.019531 1741785117.3308
MEM 2486.019531 1741785117.5730
MEM 2718.714844 1741785117.8812
MEM 2694.714844 1741785118.1273
MEM 2112.714844 1741785118.4045
MEM 1703.367188 1741785118.6920
MEM 2263.714844 1741785118.8711
MEM 1833.539062 1741785119.1629
MEM 1554.191406 1741785119.4752
MEM 1474.843750 1741785119.7450
MEM 1061.265625 1741785119.9490
MEM 1139.265625 1741785120.2094
MEM 1406.613281 1741785120.4588
MEM 1209.613281 1741785120.7109
MEM 961.613281 1741785120.9575
MEM 1193.613281 1741785121.1319
MEM 1209.960938 1741785121.4302
MEM 1167.613281 1741785121.7298
MEM 1209.613281 1741785121.9351
MEM 1225.613281 1741785122.1773
MEM 1397.613281 1741785122.4142
MEM 1161.613281 1741785122.6598
MEM 1185.613281 1741785122.9312
MEM 1463.613281 1741785123.0991
MEM 1211.613281 1741785123.3403
MEM 1302.613281 1741785123.5690
MEM 1347.265625 1741785123.7804
MEM 1324.265625 1741785123.9718
MEM 1230.265625 1741785124.2067
MEM 1436.917969 1741785124.3804
MEM 1241.613281 1741785124.5930
MEM 1125.613281 1741785124.8492
MEM 825.960938 1741785125.0927
MEM 1105.960938 1741785125.3692
MEM 1253.597656 1741785125.5438
MEM 1315.250000 1741785125.7884
MEM 1283.250000 1741785126.0281
MEM 1258.250000 1741785126.2824
MEM 1237.597656 1741785126.4764
MEM 1061.597656 1741785126.6923
MEM 917.597656 1741785126.9640
MEM 1135.945312 1741785127.1999
MEM 1023.945312 1741785127.4362
MEM 1079.945312 1741785127.6159
MEM 841.250000 1741785127.8723
MEM 883.597656 1741785128.0653
MEM 1160.597656 1741785128.2684
MEM 1273.597656 1741785128.4800
MEM 1049.597656 1741785128.7799
MEM 1197.597656 1741785128.9453
MEM 1151.597656 1741785129.1752
MEM 1267.597656 1741785129.3467
MEM 1183.597656 1741785129.6558
MEM 1107.597656 1741785129.9574
MEM 1331.597656 1741785130.2605
MEM 1280.597656 1741785130.5548
MEM 1067.597656 1741785130.7471
MEM 915.250000 1741785130.9930
MEM 1099.250000 1741785131.2266
MEM 945.250000 1741785131.4083
MEM 1088.902344 1741785131.6276
MEM 862.902344 1741785131.8915
MEM 988.554688 1741785132.0867
MEM 1076.554688 1741785132.2574
MEM 948.902344 1741785132.4582
MEM 1223.902344 1741785132.6553
MEM 1040.554688 1741785132.8899
MEM 1086.554688 1741785133.0903
MEM 1120.207031 1741785133.2647
MEM 1058.207031 1741785133.5063
MEM 767.515625 1741785133.6836
MEM 610.515625 1741785133.8890
MEM 516.515625 1741785134.0547
MEM 446.515625 1741785134.2751
MEM 556.515625 1741785134.4934
MEM 767.515625 1741785134.6554
MEM 632.515625 1741785134.8750
MEM 750.515625 1741785135.0851
MEM 652.515625 1741785135.2847
MEM 767.515625 1741785135.4975
MEM 620.515625 1741785135.6922
MEM 618.515625 1741785135.9074
MEM 560.515625 1741785136.1131
MEM 518.515625 1741785136.2953
MEM 456.515625 1741785136.4621
MEM 422.515625 1741785136.6461
MEM 524.515625 1741785136.8247
MEM 738.515625 1741785136.9864
MEM 767.515625 1741785137.1762
MEM 524.515625 1741785137.4016
MEM 767.515625 1741785137.6071
MEM 568.167969 1741785137.7704
MEM 413.820312 1741785137.9414
MEM 711.820312 1741785138.1334
MEM 489.820312 1741785138.3479
MEM 467.820312 1741785138.5655
MEM 647.820312 1741785138.7266
MEM 749.820312 1741785138.9430
MEM 645.820312 1741785139.1640
MEM 629.820312 1741785139.3806
MEM 493.820312 1741785139.5393
MEM 417.820312 1741785139.7610
MEM 703.820312 1741785139.9672
MEM 583.820312 1741785140.1609
MEM 483.820312 1741785140.3221
MEM 417.472656 1741785140.5316
MEM 523.820312 1741785140.7115
MEM 413.820312 1741785140.9064
MEM 555.820312 1741785141.0907
MEM 761.820312 1741785141.2487
MEM 603.820312 1741785141.4595
MEM 439.820312 1741785141.6686
MEM 681.820312 1741785141.8546
MEM 415.820312 1741785142.0730
MEM 723.820312 1741785142.2919
MEM 623.820312 1741785142.4980
MEM 669.820312 1741785142.7041
MEM 607.820312 1741785142.9199
MEM 623.820312 1741785143.1317
MEM 765.820312 1741785143.3534
MEM 715.820312 1741785143.5699
MEM 659.820312 1741785143.7777
MEM 767.183594 1741785144.0002
MEM 767.183594 1741785144.1873
MEM 766.183594 1741785144.3844
MEM 638.183594 1741785144.5622
MEM 738.183594 1741785144.7694
MEM 564.183594 1741785144.9566
MEM 598.183594 1741785145.1669
MEM 552.183594 1741785145.3484
MEM 476.183594 1741785145.5623
MEM 550.183594 1741785145.7695
MEM 754.183594 1741785145.9317
MEM 646.183594 1741785146.1418
MEM 440.183594 1741785146.3327
MEM 690.183594 1741785146.5176
MEM 716.183594 1741785146.6779
MEM 558.183594 1741785146.8649
MEM 604.183594 1741785147.0805
MEM 542.183594 1741785147.2488
MEM 434.183594 1741785147.4477
MEM 538.183594 1741785147.6524
MEM 752.183594 1741785147.8119
MEM 686.183594 1741785148.0355
MEM 476.183594 1741785148.2382
MEM 706.183594 1741785148.4093
MEM 760.183594 1741785148.5719
MEM 712.183594 1741785148.7902
MEM 654.183594 1741785148.9990
MEM 432.183594 1741785149.2165
MEM 742.183594 1741785149.4255
MEM 654.183594 1741785149.6244
MEM 764.183594 1741785149.8231
MEM 572.183594 1741785150.0016
MEM 582.183594 1741785150.1967
MEM 572.183594 1741785150.3920
MEM 428.183594 1741785150.5834
MEM 518.183594 1741785150.7740
MEM 734.183594 1741785150.9348
MEM 592.183594 1741785151.1384
MEM 436.183594 1741785151.3401
MEM 688.183594 1741785151.5271
MEM 514.183594 1741785151.7405
MEM 767.183594 1741785151.9391
MEM 674.183594 1741785152.1408
MEM 767.183594 1741785152.3290
MEM 622.183594 1741785152.5178
MEM 628.183594 1741785152.7299
MEM 564.183594 1741785152.8874
MEM 528.183594 1741785153.1073
MEM 584.183594 1741785153.3160
MEM 416.183594 1741785153.4636
MEM 674.183594 1741785153.6598
MEM 498.183594 1741785153.8768
MEM 722.183594 1741785154.0425
MEM 414.183594 1741785154.2046
MEM 766.183594 1741785154.4262
MEM 660.183594 1741785154.6279
MEM 760.183594 1741785154.8199
MEM 710.183594 1741785155.0323
MEM 646.183594 1741785155.2405
MEM 748.183594 1741785155.4401
MEM 594.183594 1741785155.6391
MEM 767.183594 1741785155.8882
MEM 670.183594 1741785156.0880
MEM 767.183594 1741785156.3086
MEM 720.183594 1741785156.5286
MEM 662.183594 1741785156.7330
MEM 762.183594 1741785156.9348
MEM 620.183594 1741785157.1379
MEM 592.183594 1741785157.3476
MEM 602.183594 1741785157.5413
MEM 716.183594 1741785157.8069
MEM 656.183594 1741785158.0112
MEM 472.183594 1741785158.2347
MEM 767.183594 1741785158.4528
MEM 660.183594 1741785158.6517
MEM 756.183594 1741785158.8439
MEM 602.183594 1741785159.0299
MEM 620.183594 1741785159.2400
MEM 710.183594 1741785159.4433
MEM 646.183594 1741785159.6549
MEM 638.183594 1741785159.8645
MEM 434.183594 1741785160.0935
MEM 416.183594 1741785160.3184
MEM 690.183594 1741785160.5159
MEM 516.183594 1741785160.7264
MEM 426.183594 1741785160.9427
MEM 682.183594 1741785161.1268
MEM 546.183594 1741785161.3571
MEM 430.183594 1741785161.5624
MEM 694.183594 1741785161.7533
MEM 508.183594 1741785161.9641
MEM 426.183594 1741785162.1836
MEM 688.183594 1741785162.3712
MEM 500.183594 1741785162.5819
MEM 422.183594 1741785162.7973
MEM 680.183594 1741785162.9829
MEM 480.183594 1741785163.1919
MEM 752.183594 1741785163.4136
MEM 632.531250 1741785163.6179
MEM 574.531250 1741785163.7762
MEM 490.531250 1741785163.9829
MEM 572.531250 1741785164.1902
MEM 767.531250 1741785164.3336
MEM 510.531250 1741785164.4864
MEM 414.531250 1741785164.6900
MEM 666.531250 1741785164.8729
MEM 767.531250 1741785165.0726
MEM 690.531250 1741785165.2748
MEM 640.531250 1741785165.4780
MEM 754.531250 1741785165.6869
MEM 644.531250 1741785165.8934
MEM 622.531250 1741785166.0957
MEM 688.531250 1741785166.2964
MEM 598.531250 1741785166.5018
MEM 586.531250 1741785166.6896
MEM 456.531250 1741785166.8448
MEM 750.531250 1741785167.0445
MEM 510.531250 1741785167.2459
MEM 712.531250 1741785167.3924
MEM 408.531250 1741785167.5604
MEM 560.531250 1741785167.7259
MEM 534.531250 1741785167.8860
MEM 754.531250 1741785168.0450
MEM 488.531250 1741785168.2056
MEM 628.531250 1741785168.3666
MEM 562.531250 1741785168.5265
MEM 409.531250 1741785168.6854
MEM 696.531250 1741785168.8846
MEM 506.531250 1741785169.0998
MEM 732.531250 1741785169.2619
MEM 448.531250 1741785169.4294
MEM 608.531250 1741785169.6182
MEM 540.531250 1741785169.8398
MEM 751.878906 1741785170.0127
MEM 684.531250 1741785170.2120
MEM 500.531250 1741785170.4276
MEM 728.531250 1741785170.5966
MEM 408.531250 1741785170.7588
MEM 734.531250 1741785170.9733
MEM 616.531250 1741785171.1548
MEM 542.531250 1741785171.3165
MEM 472.531250 1741785171.5400
MEM 552.531250 1741785171.7466
MEM 767.531250 1741785171.9099
MEM 672.531250 1741785172.1151
MEM 448.531250 1741785172.2980
MEM 692.531250 1741785172.4769
MEM 760.531250 1741785172.6440
MEM 730.531250 1741785172.8660
MEM 644.531250 1741785173.0581
MEM 704.531250 1741785173.2488
MEM 640.531250 1741785173.4707
MEM 628.531250 1741785173.6770
MEM 734.531250 1741785173.8719
MEM 700.531250 1741785174.0886
MEM 648.531250 1741785174.2950
MEM 690.531250 1741785174.5172
MEM 562.531250 1741785174.7354
MEM 582.183594 1741785174.9308
MEM 572.183594 1741785175.1236
MEM 504.183594 1741785175.3371
MEM 600.183594 1741785175.5690
MEM 520.183594 1741785175.7316
MEM 720.183594 1741785175.9107
MEM 462.183594 1741785176.0924
MEM 706.183594 1741785176.2693
MEM 767.183594 1741785176.4883
MEM 462.531250 1741785176.6607
